VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2018 Dec 31 11:37:42 PM,2018 Dec 31 11:48:32 PM,1,2.9,1,N,140,146,1,11.5,0.5,0.5,2.56,0,0.3,15.36
2,2018 Dec 31 11:37:42 PM,2018 Dec 31 11:49:15 PM,1,1.68,1,N,262,238,2,9.5,0.5,0.5,0,0,0.3,10.8
2,2018 Dec 31 11:37:41 PM,2018 Dec 31 11:41:26 PM,1,1.18,1,N,13,158,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2018 Dec 31 11:37:41 PM,2019 Jan 01 12:11:40 AM,1,7.71,1,N,186,112,1,29,0.5,0.5,9.09,0,0.3,39.39
2,2018 Dec 31 11:37:41 PM,2018 Dec 31 11:48:55 PM,1,2.41,1,N,238,116,2,11,0.5,0.5,0,0,0.3,12.3
2,2018 Dec 31 11:37:41 PM,2018 Dec 31 11:48:36 PM,3,1.3,1,N,148,113,1,8.5,0.5,0.5,1.96,0,0.3,11.76
2,2018 Dec 31 11:37:41 PM,2018 Dec 31 11:42:06 PM,1,0.95,1,N,233,229,2,5.5,0.5,0.5,0,0,0.3,6.8
1,2018 Dec 31 11:37:41 PM,2018 Dec 31 11:43:17 PM,1,0.9,1,N,239,142,1,6,0.5,0.5,2,0,0.3,9.3
2,2018 Dec 31 11:37:40 PM,2018 Dec 31 11:41:03 PM,2,0.48,1,N,142,142,1,4,0.5,0.5,1,0,0.3,6.3
1,2018 Dec 31 11:37:40 PM,2018 Dec 31 11:44:33 PM,1,1,1,N,79,107,1,6,0.5,0.5,1.45,0,0.3,8.75
2,2018 Dec 31 11:37:40 PM,2018 Dec 31 11:41:44 PM,2,0.84,1,N,107,170,2,5,0.5,0.5,0,0,0.3,6.3
2,2018 Dec 31 11:37:40 PM,2018 Dec 31 11:56:41 PM,3,6.46,1,N,151,107,1,21,0.5,0.5,4.46,0,0.3,26.76
2,2018 Dec 31 11:37:40 PM,2018 Dec 31 11:51:02 PM,1,0.82,1,N,164,90,1,9,0.5,0.5,1,0,0.3,11.3
2,2018 Dec 31 11:37:40 PM,2018 Dec 31 11:54:24 PM,1,8.33,1,N,138,80,2,24.5,0.5,0.5,0,0,0.3,25.8
2,2018 Dec 31 11:37:39 PM,2018 Dec 31 11:44:17 PM,6,0.86,1,N,137,107,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2018 Dec 31 11:37:39 PM,2018 Dec 31 11:39:10 PM,5,0.39,1,N,263,141,1,3.5,0.5,0.5,0.96,0,0.3,5.76
1,2018 Dec 31 11:37:39 PM,2018 Dec 31 11:47:39 PM,1,1.5,1,N,43,161,1,8.5,0.5,0.5,2.45,0,0.3,12.25
2,2018 Dec 31 11:37:38 PM,2019 Jan 01 12:09:51 AM,1,20.6,1,N,132,25,1,55.5,0.5,0.5,11.36,0,0.3,68.16
