VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2018 Dec 31 10:56:30 PM,2018 Dec 31 11:02:39 PM,2,1.14,1,N,75,41,2,6.5,0.5,0.5,0,0,0.3,7.8
2,2018 Dec 31 10:56:29 PM,2018 Dec 31 11:03:02 PM,1,0.99,1,N,79,4,1,6,0.5,0.5,1.82,0,0.3,9.12
2,2018 Dec 31 10:56:29 PM,2018 Dec 31 11:00:54 PM,1,1.3,1,N,141,263,2,6,0.5,0.5,0,0,0.3,7.3
1,2018 Dec 31 10:56:29 PM,2018 Dec 31 11:13:45 PM,2,5.2,1,N,261,170,1,18.5,0.5,0.5,2.97,0,0.3,22.77
2,2018 Dec 31 10:56:29 PM,2018 Dec 31 11:01:46 PM,1,0.6,1,N,229,162,2,5.5,0.5,0.5,0,0,0.3,6.8
1,2018 Dec 31 10:56:28 PM,2018 Dec 31 11:01:51 PM,1,1.4,1,N,229,262,2,6,0.5,0.5,0,0,0.3,7.3
1,2018 Dec 31 10:56:27 PM,2018 Dec 31 11:04:26 PM,2,1.5,1,N,163,162,1,7.5,0.5,0.5,1.75,0,0.3,10.55
2,2018 Dec 31 10:56:27 PM,2018 Dec 31 11:02:54 PM,1,0.92,1,N,79,148,1,6,0.5,0.5,1.46,0,0.3,8.76
2,2018 Dec 31 10:56:26 PM,2018 Dec 31 11:28:34 PM,1,15.75,1,N,138,89,1,44,0.5,0.5,9.06,0,0.3,54.36
1,2018 Dec 31 10:56:26 PM,2018 Dec 31 11:02:46 PM,1,1.8,1,N,237,239,2,7.5,0.5,0.5,0,0,0.3,8.8
1,2018 Dec 31 10:56:25 PM,2018 Dec 31 10:58:33 PM,1,0.5,1,N,237,237,1,4,0.5,0.5,1.55,0,0.3,6.85
2,2018 Dec 31 10:56:24 PM,2018 Dec 31 11:15:48 PM,1,3.05,1,N,42,75,2,14,0.5,0.5,0,0,0.3,15.3
1,2018 Dec 31 10:56:24 PM,2018 Dec 31 11:10:26 PM,1,1.9,1,N,238,50,1,10.5,0.5,0.5,1.18,0,0.3,12.98
1,2018 Dec 31 10:56:24 PM,2018 Dec 31 11:02:41 PM,1,0.7,1,N,211,144,2,5.5,0.5,0.5,0,0,0.3,6.8
1,2018 Dec 31 10:56:24 PM,2018 Dec 31 11:03:28 PM,1,1.1,1,N,164,233,1,6.5,0.5,0.5,1,0,0.3,8.8
2,2018 Dec 31 10:56:24 PM,2018 Dec 31 10:59:20 PM,1,0.9,1,N,239,238,1,4.5,0.5,0.5,1.16,0,0.3,6.96
